Date,TH,ID,KR,MY,PH,SG,HK
1996-05-29,,622.4607543945312,,1137.949951171875,3284.215576171875,2334.39990234375,11200.599609375
1996-05-30,,617.218017578125,,1141.0699462890625,3285.455322265625,2332.89990234375,11157.099609375
1996-05-31,,617.4420166015625,,,3249.424560546875,,11264.7001953125
1996-06-03,,624.45263671875,,1131.5,3230.539306640625,2323.60009765625,11059.7998046875
1996-06-04,,615.8950805664062,,1133.6199951171875,3214.213623046875,2318.699951171875,11086.900390625
1996-06-05,,616.0540771484375,,1135.3900146484375,3238.7373046875,2326.800048828125,11092.5
1996-06-06,,613.195068359375,,1134.75,3236.427734375,2334.300048828125,11225.7998046875
1996-06-07,,612.7421264648438,,1131.6700439453125,3272.2685546875,2338.300048828125,11196.599609375
1996-06-10,,611.668212890625,,1128.8699951171875,3285.85498046875,2333.89990234375,11143.2001953125
1996-06-11,,608.5043334960938,,1121.9200439453125,3248.334716796875,2309.300048828125,10993.599609375
1996-06-12,,596.0737915039062,,1123.47998046875,3248.334716796875,2289.199951171875,10958.7001953125
1996-06-13,,581.5043334960938,,1121.6199951171875,3208.644775390625,2277.0,10866.0
1996-06-14,,592.3389282226562,,1125.47998046875,3165.506103515625,2270.89990234375,10865.0
1996-06-17,,590.7109985351562,,1124.81005859375,3169.744873046875,2272.300048828125,
1996-06-18,,588.2091064453125,,1124.949951171875,3169.26513671875,2267.60009765625,10952.7998046875
1996-06-19,,583.15234375,,1130.27001953125,3186.0107421875,2291.89990234375,10904.5
1996-06-20,,580.6513671875,,1142.3299560546875,3190.40966796875,2299.199951171875,
1996-06-21,,572.82763671875,,1146.3800048828125,3211.454345703125,2303.300048828125,10855.2998046875
1996-06-24,,578.75048828125,,1151.0,3226.330322265625,2307.199951171875,10959.7001953125
1996-06-25,,584.1842651367188,,1146.8800048828125,3215.753173828125,2299.10009765625,10982.7998046875
1996-06-26,,592.7619018554688,,1130.77001953125,3239.556884765625,2285.0,11059.900390625
1996-06-27,,592.0149536132812,,1135.6199951171875,3255.69287109375,,11002.5
